"date","InternationalGDP_Germany_GDP","InternationalGDP_France_GDP","InternationalGDP_Italy_GDP","InternationalGDP_Spain_GDP","InternationalGDP_Belgium_GDP","NonFinancialCorporations_GrossValueAdded_12","NonFinancialCorporations_GrossOperatingSurplus_13","NonFinancialCorporations_GrossProfitsBeforeTaxes_14","NonFinancialCorporations_ProfitsFromForeignSubsidiaries_15","NonFinancialCorporations_ratios_ProfitRatio_16","NonFinancialCorporations_ratios_CapitalFormationRatio_17","FinancialCorporations_GrossValueAdded_19","FinancialCorporations_GrossProfitsBeforeTaxes_20","FinancialCorporations_ProfitsFromForeignSubsidiaries_21","FinancialCorporations_FinancialNetWorth_22","FinancialCorporations_PropertyIncomeReceived_23","FinancialCorporations_PropertyIncomePaid_24","FinancialCorporations_FinancialAssetsOfPensionFunds_26","MacroComponents_GrossDomesticProduct_2_seasonCorrected_expenditure","MacroComponents_Total_3_seasonCorrected_expenditure","MacroComponents_ImportsOfGoods_4_seasonCorrected_expenditure","MacroComponents_ImportsOfServices_5_seasonCorrected_expenditure","MacroComponents_HouseholdsIncludingNPISHs_9_seasonCorrected_expenditure","MacroComponents_GeneralGovernment_10_seasonCorrected_expenditure","MacroComponents_Total_11_seasonCorrected_expenditure","MacroComponents_EnterprisesAndHouseholds_12_seasonCorrected_expenditure","MacroComponents_GeneralGovernment_13_seasonCorrected_expenditure","MacroComponents_ChangesInInventoriesInclValuables_14_seasonCorrected_expenditure","MacroComponents_ExportsOfGoods_16_seasonCorrected_expenditure","MacroComponents_ExportsOfServices_17_seasonCorrected_expenditure","SectorProduction_AAgricultureForestryAndFishing_20_seasonCorrected_production","SectorProduction_BMiningAndQuarrying_22_seasonCorrected_production","SectorProduction_DElectricityAndGasSupply_35_seasonCorrected_production","SectorProduction_EWaterSupplyAndWasteManagement_36_seasonCorrected_production","SectorProduction_FConstruction_37_seasonCorrected_production","SectorProduction_JInformationAndCommunication_43_seasonCorrected_production","SectorProduction_KFinancialInstitutions_44_seasonCorrected_production","SectorProduction_LRentingBuyingSellingRealEstate_45_seasonCorrected_production","SectorProduction_RUCultureRecreationOtherServices_59_seasonCorrected_production","SectorProduction_TaxesLessSubsidiesOnProducts_60_seasonCorrected_production","SectorProduction_TaxesOnProducts_61_seasonCorrected_production","BusinessConfidence_All.enterprises..no.finance.or.energy._BusinessConfidence","BusinessConfidence_A.Agriculture..forestry.and.fishing_BusinessConfidence","BusinessConfidence_B.Mining.and.quarrying_BusinessConfidence","BusinessConfidence_C.Industry..H.S.services.and.45.47_BusinessConfidence","BusinessConfidence_C.Manufacturing_BusinessConfidence","BusinessConfidence_F.Construction_BusinessConfidence","BusinessConfidence_G.Wholesale.and.retail.trade_BusinessConfidence","BusinessConfidence_X45.Sale.and.repair.of.motor.vehicles_BusinessConfidence","BusinessConfidence_X46.Wholesale.trade..no.motor.vehicles._BusinessConfidence","BusinessConfidence_X47.Retail.trade..not.in.motor.vehicles._BusinessConfidence","BusinessSituationNextThreeMonths_All.enterprises..no.finance.or.energy.BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_A.Agriculture..forestry.and.fishingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_B.Mining.and.quarryingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_C.Industry..H.S.services.and.45.47BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_C.ManufacturingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_F.ConstructionBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_G.Wholesale.and.retail.tradeBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X45.Sale.and.repair.of.motor.vehiclesBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X46.Wholesale.trade..no.motor.vehicles.BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X47.Retail.trade..not.in.motor.vehicles.BusinessSituationNextThreeMonths","BusinessSituationPastThreeMonths_All.enterprises..no.finance.or.energy.BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_A.Agriculture..forestry.and.fishingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_B.Mining.and.quarryingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_C.Industry..H.S.services.and.45.47BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_C.ManufacturingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_F.ConstructionBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_G.Wholesale.and.retail.tradeBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X45.Sale.and.repair.of.motor.vehiclesBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X46.Wholesale.trade..no.motor.vehicles.BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X47.Retail.trade..not.in.motor.vehicles.BusinessSituationPastThreeMonths","BeloningSeizoengecorrigeerd_BeloningSeizoengecorrigeerd_2"
Jul 2021,227422.718415064,167440.576157474,123878.558967241,86581.3816597259,31267.5034478019,43952.7842022348,19889.0409999901,26616.6125493326,6990.83518348131,15.0939419107539,4.77850151400115,4108.66892030882,2798.47103964083,750.924682265864,-11050.3942831675,0.331168554002897,0.20103077769057,641812.786523121,75466.8767377308,57495.3792204722,41443.9213748085,16020.643631133,32748.933900131,18921.7796294984,15124.2070667243,12627.720321394,2491.08345677532,951.152395381076,47271.0179465418,17963.8037411768,1252.29454024923,558.128430388993,774.93245871762,377.74972017102,3449.23307707223,3294.30424141404,4181.35107366923,4242.963733919,1543.40788821763,8346.32436108418,8421.67669839537,3.37102635796571,1.42248489200434,7.24162080727445,3.99181949370654,4.05401033361176,-2.53831743588056,3.39409828872642,3.23642178943421,4.09942899042447,2.65775288624054,3.98203341325211,0.0969361469101255,7.64090157256464,4.77559562057126,4.33280088131695,-1.70371195033656,3.31918534270954,3.23560362166448,3.92611441562487,2.71866878299458,2.76095292552953,2.70722173279654,6.88018602099764,3.22613678412818,3.75634277436395,-3.33193185266686,3.43819949626813,3.26963698204263,4.31932952408471,2.57203844747451,35408.3634792689
Aug 2021,228079.044555875,168827.851906044,124839.712571486,87209.6207402872,31441.5892946785,43594.3774589503,21103.9408618092,27952.4124161856,7119.0354383302,16.13953279092,4.60295661849834,4092.17191694054,2808.60024675948,717.778891383947,-12002.6332547798,0.330868204373792,0.200423078552262,641076.390410226,75703.219128835,58145.6203519921,41776.2075878299,16312.6486957922,32970.3025461998,18840.7412551907,15189.0652460664,12704.8200807191,2479.9651528384,1090.63843081082,47308.6650798862,18457.7687079797,1219.64818506359,513.079643351496,780.147635371416,364.917807800665,3463.7959754139,3263.39434674089,4208.50976746404,4246.55420103572,1574.16805002568,8353.48237544161,8428.56715361715,4.60450462033116,0.208517386601898,9.08928079119667,5.53836913556418,4.50333013420406,-2.8703470520923,4.39591839541095,4.58722616192701,4.99091769185663,3.71232809955378,4.58944945701028,-1.12324112532517,7.99797464065063,5.49919303882267,4.51547879877322,-1.42769899157165,3.30202503585831,3.51667251437718,4.36293873981799,2.14568610648565,4.61842590671855,1.50514713610946,10.2214644263528,5.57817452486321,4.49180684182278,-4.27922155953685,5.45766131407558,5.6966842112701,5.65694896206442,5.23799940878974,35545.7012157872
Sep 2021,228502.537029061,169575.471936482,125640.628461273,87831.7975999868,31576.2072575196,43618.8383388149,21143.0181382006,28685.9750344817,7741.12937818849,16.1665252983261,4.8185418675005,4093.15916275063,2852.92871359968,826.296426350189,-6409.97246205269,0.337963241623311,0.198546143757168,646555.823066653,75750.9041334341,58195.0004275357,42025.8710373616,16098.7076730748,32986.7635536692,18835.4791153109,15274.7276872093,12786.4595978869,2485.95139038628,1199.2091738081,47143.316973572,18533.4275508436,1203.05727468718,459.791926259511,799.919905910964,358.332472028315,3482.97094751387,3234.30141184507,4248.13915886673,4253.48206504528,1562.4240617567,8363.1932634742,8438.75614798748,5.32446902170313,-0.431002278606242,10.0690984015289,6.26981137072928,4.64265953218417,-2.59133551202714,4.90998331586262,3.97635204863878,6.2096533177189,3.72991901420568,4.92851712973761,-1.57369502158496,7.96112378678473,5.72521134060606,4.45172031990984,-0.968589058091786,3.67878962143215,2.44772386395834,5.41094684455714,2.13564511051978,5.72062116775191,0.687631131094003,12.1983495526496,6.7956886910086,4.85185038381326,-4.1888465877963,6.1041391896563,5.53367880668727,7.02372151385087,5.28996214373574,35697.9353049438
Oct 2021,228693.195834625,169683.436248788,126281.306636601,88447.9122388249,31671.3573363254,44026.1668418289,20006.2728291644,28817.3004042209,8857.11700305618,15.1749194329723,5.42525726100763,4111.63065773909,2931.45644016144,1076.47728716459,5727.58809501368,0.352453665751454,0.195399973305288,658251.084492404,75609.9317515284,57643.5194471031,42192.9117234037,15378.8205629809,32798.3169225394,18905.9932098589,15381.194390153,12872.6388728974,2509.04216941897,1276.8646243729,46774.9736275995,18190.7802697685,1202.52180912001,398.265279113038,834.249270336263,357.993712853972,3506.75799337212,3207.02543672657,4300.23924787726,4263.74732594768,1508.17592341069,8375.45702518195,8452.24368150634,5.53091956208165,-0.496074103620075,10.1810736382711,6.18614619920184,4.4719985275521,-1.70128281568508,4.93629305008145,1.40379944956951,7.75563586801127,2.71052563019624,4.99923643143408,-1.25442554186925,7.53034901096694,5.45365052592144,4.1415254447268,-0.326382149896961,4.44947909943107,0.028757670407966,7.07013872984233,2.68854579509697,6.06753870862961,0.25467371775019,12.810841399888,6.87867928256435,4.83647340033539,-3.06080693744522,5.3776331230103,2.78062076829415,8.41964717944407,2.7279266523125,35865.0657467388
Nov 2021,229054.263660047,169753.600140274,126738.821202982,89010.8567194158,31765.1018537828,44432.3738362107,19634.8818800321,29222.65644349,9569.27615698097,14.7458283919046,5.78299316362869,4193.77553818189,3003.7460416808,1154.66453699475,17485.78716302,0.366736022469899,0.198063450713352,661629.836479539,75618.7398424057,57542.0096166676,42169.9881023615,15309.4833632218,32726.4675728524,18943.6268261017,15463.6652732742,12947.454536977,2518.53323711291,1427.88001873443,46523.6575704067,18169.0332471734,1199.49658588821,384.934657991641,847.394658690391,364.163738419907,3533.63625980759,3237.68736540202,4315.58483422195,4270.25314671252,1451.73194626617,8365.68019672243,8443.6828037563,4.93434252561504,-0.790286482158477,9.24826221875332,5.2506202569186,4.10033438073,-0.552807529835755,4.41565069607507,-0.542188287374939,7.95040460457591,1.7477830615467,4.49248893328264,-1.10878901553839,6.22489355878729,4.62052242780921,3.78283264238594,0.428956189574466,4.3550421443575,-1.2475521307856,7.58233265378188,2.21036161991854,5.37861406237682,-0.469570923898406,12.2308333117816,5.84041746853003,4.45527410421438,-1.53319182177354,4.43778176409108,0.156890682475259,8.27889321125932,1.29147279022232,36094.7990471335
Dec 2021,229585.740505328,169785.963610938,127013.172160417,89520.6310417593,31857.4408098919,44837.4593219604,20028.8452908035,29902.043152289,9877.60683996285,14.8792521751231,5.89174957536367,4339.59380407903,3069.79751815777,1060.85817584066,28864.6247419663,0.380810311778647,0.20653657598136,656692.079028057,75777.3284060658,57890.4709362293,41957.1001742348,15890.6960737973,32771.2155046082,18948.3799640394,15522.1403365729,13010.9065901256,2514.42459346812,1652.25535689267,46389.3688019938,18468.1864830581,1193.98160499178,419.800062895321,839.356070973346,376.842548726121,3563.60574682029,3326.28719787141,4294.17591790078,4272.99952733979,1393.09213032313,8333.86277809562,8413.07351473736,3.53473791230331,-1.31363941422145,7.27066414297561,3.46323354387956,3.5276670917179,0.854090345520837,3.34805625384348,-1.86161116219457,6.79395952741282,0.841691308257062,3.40827463528328,-1.13678544259236,4.04475743024577,3.22582704626935,3.37564191288726,1.2974259603225,3.39547875621143,-1.38120553962236,6.94752861637579,0.701092584984485,3.65384722899357,-1.48510279385179,10.4583252883304,3.68090324890562,3.70825249545023,0.393998759218763,3.28458511289862,-2.33751145076941,6.60145960929661,0.980600557465181,36387.1352061277
Jan 2022,230287.626370467,169780.526660782,127104.359508906,89977.2352058558,31948.3742046527,45241.4232990779,21188.1630614788,30855.4605306179,9782.10905200182,15.5751907826278,5.75152649621258,4549.08545543051,3129.61086959235,795.058203702335,39864.1008318526,0.3946765336777,0.220819349109313,643437.812137959,76085.697442509,58688.9034057883,41554.247939024,17122.4586947077,32932.5607178067,18920.252623672,15556.6195800491,13062.9950323434,2496.71623848459,1949.99063884764,46372.1073223608,19088.2399774229,1185.97686643073,502.861493824078,810.133507185129,396.030143772614,3596.66645441021,3472.82493413474,4236.01249891376,4271.9864678295,1332.25647558158,8280.00476930155,8360.41581444952,1.33210572214645,-2.06613289980899,4.24827941093795,0.823986060084709,2.75399666051578,2.51941081038469,1.73350972338669,-2.55446917488938,4.286300636522,-0.0077496296726719,1.746593537436,-1.33841482303117,0.989940625342396,1.26956438130189,2.91995325623075,2.27902716234713,1.57078893499288,-0.372202556102323,5.16572661762405,-1.83926130970519,0.893238208479838,-2.79192189210995,7.49331732953437,0.400136623691138,2.59540857404294,2.72076480553168,1.91804316943294,-4.70258563143986,3.38734637355594,1.7953099540411,36742.0742237216
Feb 2022,230596.478058902,169887.822427656,127505.636714349,90494.9598424881,32072.5268998534,45889.3468190488,21306.6202080385,31041.4694772367,9965.6528160102,15.4677823475331,5.75282585426537,4610.1442766955,3136.35605525673,661.314557891002,49089.3942304347,0.402135688894188,0.233775530559316,628295.636311965,76562.7666197381,59217.0839688368,41370.0989259533,17857.8053289045,33183.7264827513,18923.7813208261,15616.5247058813,13136.7708686403,2481.75197087527,2024.68148020065,46548.9614606819,19507.3233679469,1185.99303196742,539.980731188209,796.477735849228,408.804434704777,3622.43179050004,3580.84066759952,4221.21226998169,4288.4933520798,1351.60520521001,8261.53669012687,8343.93952854042,-0.3426316170026,-3.25465659634913,2.18147366972508,-0.803815355927534,1.32008155732842,0.721182818812137,0.354740798232476,-3.21183179689605,2.26966043640779,-0.864297641900601,0.246228109897181,-2.3100110508675,-0.541219044890245,-0.0966745709163953,1.66606614989356,-0.10984290890706,0.0615247784435804,-0.86579989314557,3.39598115471808,-3.31990380109872,-0.966842703008473,-4.19968524759202,4.90707734268459,-1.47015750038084,0.970641163158913,1.51188271296115,0.687875306491817,-5.51691495302757,1.14330828445382,1.55250483765425,36974.5033103289
Mar 2022,230512.295570631,170107.850911562,128217.003776746,91073.8049516561,32229.8988954939,46781.2298818733,20384.2167304827,30460.0699921454,10428.238131988,14.5570268698391,5.89564764952205,4522.770267874,3090.03307515092,659.627238406663,56540.5049377127,0.403187777428112,0.245405120331371,611265.551550076,77208.5359377529,59475.0126253749,41404.6531350228,18096.7359763878,33524.712799442,18958.9660555019,15701.8557140696,13232.2340990163,2469.53179064015,1876.32788095171,46919.9312169573,19725.4366546302,1194.03010160185,531.157774987714,798.388756965643,415.165421522609,3640.90175508975,3650.33439826574,4249.77523110456,4322.5201800907,1451.13831920841,8278.45854057158,8363.64465701006,-1.48947410514385,-4.87921050384188,1.07024691933697,-1.42017070415718,-0.7740782178442,-4.54059362919683,-0.78825052161917,-3.83369902821457,0.744038927070208,-1.72795272842673,-1.09282164733318,-4.05157412610133,-0.548721580452152,-0.872889810385492,-0.386019406124308,-5.86918425344007,-1.13231371343646,-2.86199755075211,1.63829222765787,-3.74083488919609,-1.92639550547137,-5.70839286029802,2.69960532778104,-1.9299791233103,-1.16604973720185,-3.23264751849282,-0.40591847592476,-4.78049941553257,-0.130654658009763,0.252185208304645,37084.4224659496
Apr 2022,230035.078905655,170440.612112499,129238.460696098,91713.77053336,32420.4901915742,47917.0724875513,18420.9526288115,29111.2620753439,11169.8649999352,12.8429243495457,6.17999188198263,4286.96342896601,2990.64192927491,789.99624524932,62217.4329536866,0.397832799279472,0.255708118425477,592347.557852292,78023.0053965536,59462.6893754025,41657.9105662325,17839.2506371575,33955.5196678788,19025.8068276993,15812.6126046138,13349.3847234715,2460.05569777924,1504.92984110081,47485.0165911868,19742.5798374729,1210.08807533402,476.392625222593,815.866570534374,415.113104226112,3652.07634817937,3681.30612613341,4321.70138228238,4374.0669518622,1630.8558175768,8330.77032063571,8419.53119985845,-2.10842174227731,-6.93979462228723,0.914599159773643,-1.02507998460421,-3.52848266500207,-13.2659185336422,-1.69546423616824,-4.42007086884494,-0.290563891490758,-2.59871488925105,-2.27055573425509,-6.56310404873267,0.967433018656674,-1.0590813371054,-3.23630341182285,-14.9989968712519,-2.01072654064723,-6.36079552892193,-0.107340163556562,-3.1020545739973,-1.98542019890884,-7.31804473022794,0.870901284823729,-0.979328245097266,-3.81466412703936,-11.5128258888302,-1.36333817781678,-2.49333901895484,-0.434542453834801,-2.10564893400773,37071.8316905837
May 2022,229961.16556017,170762.043328359,129885.379403862,92220.9090287659,32571.8453719136,48485.9787733073,18087.4221317851,28786.1135396356,11266.8729669706,12.4322054573131,6.1660840286108,4143.28914751451,2944.81269584973,847.841313022995,68018.5902424152,0.398119455282708,0.266502779129896,578861.141038627,78528.6187138386,59423.0915313576,41786.7919993606,17666.6913244818,34230.5816340789,19079.4118999742,15892.0923737895,13427.6338369817,2459.14490122958,1271.13295031248,47765.7754913541,19758.9307550789,1227.28651226655,441.656868864368,823.586096025776,412.265196732404,3658.81273531725,3712.06946350027,4356.65688336505,4406.65343090843,1755.3933289863,8359.02052517496,8450.35443567671,-2.50684234485269,-8.62509468518315,0.689737850052579,-0.832497316262813,-4.87072177803998,-17.7978108595219,-2.42566948767933,-4.60161067736883,-1.23129167751293,-3.24236926251884,-2.88707245529425,-8.468658492841,1.52089690444137,-1.13631821595633,-4.57164685438035,-19.2322023722659,-2.6222848419645,-7.76489837677294,-1.41324313869275,-2.79081856469963,-2.16111122308658,-8.78192415003947,-0.139450689533395,-0.532169341721057,-5.16581962921921,-16.3232510647919,-2.2301894699272,-1.47654465559428,-1.00960756241496,-3.69087076908002,37219.8102288045
Jun 2022,230290.555534175,171072.144559142,130157.75990004,92595.2204378741,32683.9644365122,48487.9487391414,19383.6252394035,29484.6243850205,10719.2620330942,13.3248701931412,5.85392408940657,4091.74742351948,2952.54537487536,833.162441727685,73943.9768038982,0.404047745437819,0.277789102444627,570806.301109081,78725.3758896078,59356.2190932399,41791.2974344069,17579.0580383607,34349.8986980423,19119.7812723266,15940.2950215967,13466.9814395468,2466.79940099118,1174.93720858671,47762.2079174592,19774.4894074483,1245.62541239943,426.950505913038,821.54733343985,406.621699041485,3661.11091650339,3742.62441036632,4354.64173435257,4420.27961722937,1824.7508534369,8363.20915418934,8456.11436446484,-2.68473591287001,-9.93511069252962,0.395662990173778,-0.842422699132974,-4.80079555695795,-18.1362706068359,-2.97886627615243,-4.37831845378623,-2.07814443099631,-3.65891584823011,-2.94237181045067,-9.76823745842632,1.11167007690195,-1.10460044693827,-4.3920497337968,-18.5688007564822,-2.96698861738826,-7.07430609430513,-2.27941669775069,-2.80712686130307,-2.45346857800458,-10.1000311197326,-0.331450595290335,-0.588502413181677,-5.21951624374143,-17.6639230463778,-3.00647235225602,-1.73011632545088,-1.85584998375024,-4.50348029691225,37528.3580806119
Jul 2022,231023.24882767,171370.915804848,130055.60218463,92836.7047606844,32756.8473853699,47922.9823850536,22309.5619516668,31206.7946114985,9527.03219830614,15.52091855703,5.24351206436993,4132.33825698095,3013.83996635183,745.959631363395,79993.592638136,0.415617669744807,0.289567088369669,568183.038063655,78613.2769238614,59262.0720610496,41671.4268713715,17576.3507787942,34313.4708597691,19146.9149447565,15957.2205480355,13467.4275311668,2483.01919706404,1216.3426159235,47474.3138695021,19789.2557945811,1265.10477573266,432.273536368603,809.750282776595,398.182611153356,3658.97089173779,3772.97096673155,4315.65593524493,4414.94551082504,1838.9283909286,8343.33620767885,8436.81098622285,-2.64210244632925,-10.8698426443267,0.0323745801372422,-1.0548561332147,-3.31870400175597,-14.2812977755842,-3.35505460158754,-3.75019419809716,-2.8311221519409,-3.84835464638485,-2.43645379972434,-10.4618409454886,-0.260247463961596,-0.963928030051232,-2.6975120500722,-13.0087920239006,-3.04483786691852,-4.2890186815185,-2.70586084073038,-3.15097946380762,-2.86249226366284,-11.2723656393073,0.294901567552911,-1.14832745947913,-3.975753970606,-15.5348418335881,-3.69218682480324,-3.25405402852464,-2.97326971784064,-4.5434775175044,37997.475246006
Aug 2022,231506.135530292,171709.871762638,129976.761117305,93080.9722708737,32810.0075835569,47897.7540077415,23794.3746659825,32386.2412094941,9298.45059087951,16.5542417302297,4.98327500983332,4157.98227261061,3127.03363945707,723.939205249776,78971.8021180935,0.431796898512949,0.300336268573678,565656.943754557,78534.2944895287,59339.4812572149,41775.639077084,17540.9108798069,34252.260755374,19162.5121542966,15975.2865186186,13489.7184056967,2479.80974828422,1334.93700581507,47393.3549553863,19778.0055454285,1266.64603476647,431.399141706042,801.488308028335,394.185880816307,3663.70771674305,3789.0793807742,4282.91753403432,4412.15285110518,1852.27648210508,8314.61581529209,8407.37690199522,-3.27486724494713,-11.7761436490309,-0.432728457474824,-1.8668223918241,-3.1341531116385,-12.2565812360831,-4.33281073175566,-3.75551748560202,-4.09602496822137,-4.7344483611349,-2.93263394724951,-11.1888611081377,-1.20804125120629,-1.73081390329105,-2.5257435915869,-9.96219582282977,-4.10567177911219,-3.00093281718297,-3.93307624592752,-4.54870801657805,-3.61787898733028,-12.3611750397205,0.30531343259904,-2.00203812644414,-3.78299792436765,-14.5514401551996,-4.59447532433761,-4.5444979328996,-4.29767236298276,-4.92086868452414,38378.89810285
Sep 2022,231739.215642038,172089.012432514,129921.236698065,93328.0229684419,32843.4450310732,48412.2636072049,23838.0633823507,33022.9641790074,10033.5172108143,16.4248397127403,5.07321292579675,4168.67947040844,3292.1263941911,767.10116338683,70878.6052437706,0.452585431742244,0.310096643056653,563228.018181788,78488.4285866099,59588.4466817355,42103.9340515445,17472.7383413989,34166.268384857,19166.5729009468,15994.4929333459,13533.8540631365,2457.17105465174,1530.72037826143,47519.3311751116,19740.7386599904,1250.24918950086,424.327321925355,796.76140919507,394.631508030337,3675.32139151916,3790.94965249425,4256.42653072074,4411.90163806977,1864.79512696632,8277.04797702906,8367.81211178194,-4.58303030872362,-12.6540137066424,-0.999646122662418,-3.2783214749612,-4.24714288660553,-12.0621209883326,-5.9121346666568,-4.39428831630082,-5.87285287983773,-6.31719699248026,-4.43091225302615,-11.9492979463736,-1.73171128483212,-3.40525806665772,-3.8767443583409,-9.42901215326961,-6.14949035396929,-3.21004850129853,-5.96106291334211,-7.00031251961433,-4.71962874900689,-13.3664593209722,-0.300215000151951,-3.14963441407673,-4.64124810502635,-14.7137180112124,-5.71333785085915,-5.60144803857576,-5.8290579191766,-5.63565379797146,38672.626651144
Oct 2022,231722.48916291,172508.337814474,129889.028926911,93577.8568533892,32857.1597279188,49466.511183444,22440.6281007712,33116.9635200384,11732.2320581106,15.1327125045619,5.51332581226022,4164.42985037448,3509.11823055391,875.445505774556,55714.0020151675,0.477983269432694,0.318848211818593,560896.261345349,78475.6792151049,60008.9683346117,42656.311794753,17371.8331635702,34055.4937482181,19159.0971847072,16014.8397922175,13599.834503486,2415.10311616659,1803.69273326258,47852.2425286783,19677.4551382669,1215.91423993583,411.058077026542,795.569586276801,399.519492795447,3693.81191606612,3778.58178189172,4236.1829253042,4414.19187171884,1876.48432551233,8230.63269288977,8318.11661558303,-6.56659163765874,-13.503452817161,-1.66837841542554,-5.28935338262598,-6.65767332665705,-13.6979170323327,-8.09302640629096,-5.66650669019355,-8.16160588678998,-8.59660054042093,-6.93128871705429,-12.7431514601963,-1.83125756483909,-5.98726052015125,-6.75051435033419,-11.4092410152201,-9.17629359148981,-4.9163657338652,-8.78982084297414,-10.5057929729165,-6.16774154869267,-14.2882184830623,-1.52168373070006,-4.59111632237688,-6.55050451258213,-16.0216754016264,-7.04877440436785,-6.42490434555313,-7.56742638642217,-6.68783285784636,38878.6608908879
Nov 2022,231624.140670946,172756.590799109,129953.605288939,93781.3226845841,32865.1936061911,49999.4396899208,21789.298204798,32643.2407152673,11869.7367263517,14.5101463240959,5.83835967468092,4184.79505758513,3572.77751672918,939.697462040571,46888.8496966411,0.500845276780786,0.331899945145133,560621.626127227,78401.4824609,60098.122496872,42816.4223844904,17313.9819964354,34007.9297778948,19178.1553671169,16108.5466627723,13698.7037359589,2411.25879442036,1725.41627206593,47956.0384705613,19616.7929041358,1199.6448225927,404.197208031933,792.594440839633,397.35186939014,3724.57561015327,3775.3034778223,4217.23482997191,4410.12052634198,1861.54338101459,8227.30435218762,8312.60527984604,-7.33753824164847,-13.3632229819199,-2.45927767704717,-6.17509632257269,-7.44205094167715,-13.9084282690832,-9.01847953648129,-6.23468126602157,-8.81258972343556,-9.8940010220904,-7.88291629527061,-12.4592512435047,-2.88270096121152,-7.04231574341119,-7.58107108558187,-12.0223674692927,-10.3507742072526,-5.75567074160797,-9.62964469315155,-12.1028183565547,-6.75396358709462,-14.3024944112881,-2.03578811531204,-5.30814955766926,-7.26494023003448,-15.8324081980101,-7.72105273946914,-6.71209016313263,-8.02644871341693,-7.68500297943032,39071.9237826579
Dec 2022,231444.170166144,172833.771386417,130114.965784149,93938.4204620267,32867.5466658902,50011.0491266352,21884.0736944308,31601.7957646943,10446.0312155376,14.5571411713422,6.04831451305886,4229.7750920404,3483.10425271692,959.857032184874,44403.1482881914,0.52117145378652,0.349251843036273,562404.112527424,78265.8383239952,59855.9091685164,42584.2658207566,17299.1848399944,34023.5764738871,19223.7474481758,16275.6135450102,13830.461760555,2445.63808941305,1295.89099467148,47830.7190007604,19558.7519575973,1201.44093747147,403.744714941525,787.835972883566,388.128637814413,3767.61247378061,3781.11474028599,4199.58224472389,4399.68760193918,1819.97229347308,8267.0629549226,8351.27810457093,-6.8958701206928,-12.233324200919,-3.37234390752729,-5.93555029480133,-6.6002757316658,-12.6936546985841,-8.68849405722776,-6.09881204378488,-7.82580438977446,-10.2093984374887,-7.2857949876751,-11.097597296299,-4.88604147394939,-6.57042373643756,-6.36841456408394,-11.2683915154872,-9.67293220125761,-5.72796352452683,-8.48053446387431,-11.7913886705288,-6.47829486421272,-13.4092871056496,-1.8425281539879,-5.30073411995386,-6.7845552573834,-14.1459164003634,-7.73017285616301,-6.46300549131425,-7.2061249001609,-8.62716416272332,39252.4153264542
Jan 2023,231182.577648505,172739.8795764,130373.110412542,94049.1501857172,32864.218907016,49501.3394935873,22724.9545696699,29992.6286683194,7461.1155256683,15.2736970463009,6.14319032739402,4299.36995374028,3240.09843851712,935.924216207465,48256.8977898184,0.538961800449897,0.370903905492013,566243.720545938,78068.7468043906,59282.3283495449,41959.8421035518,17327.4416942474,34102.4338361949,19295.8734278841,16516.0404389311,13995.1085772744,2518.24100114467,515.116901079237,47476.2841192759,19503.3322986511,1221.30258457213,409.700597755321,781.294182408602,371.84979806827,3822.92250694814,3796.0155692828,4183.22516956013,4382.89309851047,1751.77106288781,8349.90850109473,8434.13508975774,-5.24158727479174,-10.1137564741584,-4.40757710686592,-4.57071529931192,-4.13234769662301,-10.0535963208353,-7.10306996853039,-5.25889902348349,-5.20124988580668,-9.54279278661572,-5.13992479426778,-8.65818961857904,-7.84127910305272,-4.57158449923035,-3.11254478584041,-9.1473131538037,-7.1427675735049,-4.83324408262179,-5.34249015514243,-9.57150391483903,-5.34073538004698,-11.6085965661469,-0.941903846727629,-4.5688700092307,-5.1093495946289,-10.9622000086863,-7.07613475444947,-5.67765033009803,-5.10645494665407,-9.51431640772538,39420.1355222767
